dataset,model,ablation,seed,macro_f1,mcc,balanced_accuracy,macro_pr_auc,brier_score,ece,latency_ms_per_sample,model_only_latency_ms_per_sample,end_to_end_latency_ms_per_sample,latency_repeats,latency_batch_size,probability_calibration_size,conformal_calibration_size,conformal_coverage,average_set_size,singleton_rate,benign_coverage,benign_average_set_size,benign_singleton_rate,attack_coverage,attack_average_set_size,attack_singleton_rate
cic_iot_diad_2024,logistic_regression,full,53,0.9197447828393366,0.842924832948941,0.919901091723087,0.9631242604829183,0.13007098953203794,0.004415003911559969,0.007694905809697139,0.0001616262396805456,0.007694905809697139,3,79980,31993,31992,0.9966741685421355,1.635096274068517,0.36490372593148285,0.9933470061527687,1.9933470061527687,0.006652993847231254,1.0,1.2769888494424722,0.7230111505575278
cic_iot_diad_2024,logistic_regression,risk_aware_full_b0.01_a0.001,53,0.9197447828393366,0.842924832948941,0.919901091723087,0.9631242604829183,0.13007098953203794,0.004415003911559969,0.007686697507708441,0.00017415728943087543,0.007686697507708441,3,79980,31993,31992,0.9966741685421355,1.635096274068517,0.36490372593148285,0.9933470061527687,1.9933470061527687,0.006652993847231254,1.0,1.2769888494424722,0.7230111505575278
cic_iot_diad_2024,logistic_regression,platt_full,53,0.918452091959248,0.8381085398986728,0.9185097404537577,0.9687993128123762,0.13360759243289538,0.02058586952645607,0.007530102942112051,0.00015955072100791044,0.007530102942112051,3,79980,31993,31992,0.9892223055763941,1.5022880720180045,0.4977119279819955,0.9906457906057726,1.7506377870041518,0.24936221299584813,0.9877993899694985,1.2540377018850943,0.7459622981149058
cic_iot_diad_2024,logistic_regression,risk_aware_platt_full_b0.01_a0.001,53,0.918452091959248,0.8381085398986728,0.9185097404537577,0.9687993128123762,0.13360759243289538,0.02058586952645607,0.007515733100369391,0.00015664666186531573,0.007515733100369391,3,79980,31993,31992,0.9947111777944486,1.6022880720180046,0.3977119279819955,0.9906457906057726,1.9396978640388174,0.06030213596118253,0.9987749387469373,1.2650132506625331,0.7349867493374669
cic_iot_diad_2024,random_forest,full,53,0.9790771844051043,0.9586430303532526,0.9790854288099828,0.9928707844048875,0.03559679659112454,0.001436840561954165,0.013347466033209956,0.00628256855861366,0.013347466033209956,3,79980,31993,31992,0.9952863215803951,1.5117279319829957,0.48827206801700423,0.9905707568405783,1.9905707568405782,0.00942924315942174,1.0,1.0330766538326916,0.9669233461673084
cic_iot_diad_2024,random_forest,risk_aware_full_b0.01_a0.001,53,0.9790771844051043,0.9586430303532526,0.9790854288099828,0.9928707844048875,0.03559679659112454,0.001436840561954165,0.013634311911228707,0.006142888638567661,0.013634311911228707,3,79980,31993,31992,0.9952863215803951,1.5117279319829957,0.48827206801700423,0.9905707568405783,1.9905707568405782,0.00942924315942174,1.0,1.0330766538326916,0.9669233461673084
cic_iot_diad_2024,random_forest,platt_full,53,0.9784380421986663,0.9574865584496084,0.9784481420559448,0.9943797154169006,0.03712369458801748,0.006938686808845433,0.013050364257419705,0.0060371626240879085,0.013050364257419705,3,79980,31993,31992,0.9895098774693674,1.140535133783446,0.8594648662165542,0.9898954529538292,1.2595417938072133,0.7404582061927868,0.9891244562228111,1.0215760788039403,0.9784239211960598
cic_iot_diad_2024,random_forest,risk_aware_platt_full_b0.01_a0.001,53,0.9784380421986663,0.9574865584496084,0.9784481420559448,0.9943797154169006,0.03712369458801747,0.006938686808845429,0.014143627990832752,0.006981634158411161,0.014143627990832752,3,79980,31993,31992,0.9949487371842961,1.5110777694423605,0.4889222305576394,0.9898954529538292,1.9898954529538293,0.010104547046170777,1.0,1.032451622581129,0.9675483774188709
cic_iot_diad_2024,xgboost,full,53,0.9768102462367807,0.9543915406857184,0.9768231758594083,0.9912733350335207,0.039824259046621714,0.0015881241889593683,0.008344039760096511,0.0011173972657054843,0.008344039760096511,3,79980,31993,31992,0.9963865966491623,1.5161790447611903,0.4838209552388097,0.9927717472862788,1.992771747286279,0.007228252713721174,1.0,1.0397769888494424,0.9602230111505575
cic_iot_diad_2024,xgboost,risk_aware_full_b0.01_a0.001,53,0.9768102462367807,0.9543915406857184,0.9768231758594083,0.9912733350335207,0.039824259046621714,0.0015881241889593683,0.008380539301563,0.001198417937801169,0.008380539301563,3,79980,31993,31992,0.9963865966491623,1.5161790447611903,0.4838209552388097,0.9927717472862788,1.992771747286279,0.007228252713721174,1.0,1.0397769888494424,0.9602230111505575
cic_iot_diad_2024,xgboost,platt_full,53,0.9766011086155748,0.9536773624070076,0.9766097697861733,0.9939140740068982,0.039396013025531564,0.001618071088749402,0.00849930107526542,0.0012068779693649861,0.00849930107526542,3,79980,31993,31992,0.9893973493373344,1.1590772693173292,0.8409227306826706,0.9897954079335701,1.2921314591566204,0.7078685408433795,0.9889994499724987,1.0260763038151908,0.9739236961848092
cic_iot_diad_2024,xgboost,risk_aware_platt_full_b0.01_a0.001,53,0.9766011086155748,0.9536773624070076,0.9766097697861733,0.9939140740068982,0.039396013025531564,0.001618071088749402,0.008469177711209456,0.0011403675918610415,0.008469177711209456,3,79980,31993,31992,0.9941860465116279,1.4089897474368591,0.5910102525631408,0.9897954079335701,1.7824771147016156,0.21752288529838426,0.9985749287464373,1.0356517825891294,0.9643482174108705
cic_iot_diad_2024,mlp,full,53,0.9620963312450979,0.9258283743971718,0.9621338559049407,0.9850184782673455,0.06344749048475921,0.001922187534801978,0.009228615069873193,0.00035195548867225656,0.009228615069873193,3,79980,31993,31992,0.9956239059764941,1.5290197549387348,0.4709802450612653,0.9912460607273273,1.9912460607273272,0.008753939272672703,1.0,1.0669783489174458,0.9330216510825541
cic_iot_diad_2024,mlp,risk_aware_full_b0.01_a0.001,53,0.9620963312450979,0.9258283743971718,0.9621338559049407,0.9850184782673455,0.06344749048475921,0.001922187534801978,0.007504484037355315,0.00032546594975342466,0.007504484037355315,3,79980,31993,31992,0.9956239059764941,1.5290197549387348,0.4709802450612653,0.9912460607273273,1.9912460607273272,0.008753939272672703,1.0,1.0669783489174458,0.9330216510825541
cic_iot_diad_2024,mlp,platt_full,53,0.9623525095277683,0.9260358810679356,0.9623833481454473,0.9870483556353293,0.06338597304804752,0.004923257849639233,0.007692207635471232,0.0003332520625579255,0.007692207635471232,3,79980,31993,31992,0.988209552388097,1.2903350837709426,0.7096649162290573,0.9892451603221449,1.5293131909359212,0.47068680906407884,0.9871743587179359,1.0514525726286315,0.9485474273713685
cic_iot_diad_2024,mlp,risk_aware_platt_full_b0.01_a0.001,53,0.9623525095277683,0.9260358810679356,0.9623833481454473,0.9870483556353293,0.06338597304804752,0.004923257849639233,0.007279997082236019,0.0003432745683265682,0.007279997082236019,3,79980,31993,31992,0.9938734683670918,1.485483870967742,0.5145161290322581,0.9892451603221449,1.9083587614426492,0.0916412385573508,0.9984999249962498,1.0627781389069453,0.9372218610930546
cic_iot_diad_2024,logistic_regression,full,71,0.9197447828393366,0.842924832948941,0.919901091723087,0.9631242604829183,0.12999561051018485,0.0036355045942038596,0.007757892806212295,0.00014989289009211245,0.007757892806212295,3,79980,31993,31992,0.9966741685421355,1.635096274068517,0.36490372593148285,0.9933470061527687,1.9933470061527687,0.006652993847231254,1.0,1.2769888494424722,0.7230111505575278
cic_iot_diad_2024,logistic_regression,risk_aware_full_b0.01_a0.001,71,0.9197447828393366,0.842924832948941,0.919901091723087,0.9631242604829183,0.12999561051018485,0.0036355045942038596,0.007649237726147974,0.00015082520584070385,0.007649237726147974,3,79980,31993,31992,0.9966741685421355,1.635096274068517,0.36490372593148285,0.9933470061527687,1.9933470061527687,0.006652993847231254,1.0,1.2769888494424722,0.7230111505575278
